"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","hallmark_label","cluster"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.287447755157072,0.440154375084266,0.027719205680962,0.664114719415455,1.15284992238014,23,"JAG1;NOTCH1;GNAI1;NCOR2;ADAM17;CTNNB1;JAG2","Wnt Beta Catenin Signaling","4c"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.330413571349374,0.490614090791494,0.0221458049573014,0.519073131576653,1.08223235936462,100,"MYBL1;DHRS3;CELSR1;MAST4;NAV2;ABHD2;AFF1;KAZN;THSD4;NCOR2;AREG;BHLHE40;ELOVL5;SLC26A2;MED13L;TMEM164;ADD3;SLC2A1;B4GALT1;SLC7A5;SLC37A1;FLNB","Estrogen Response Early","4c"
"HALLMARK_INFLAMMATORY_RESPONSE",0.361680895886462,0.521245997012842,0.0207373241452539,0.511143857751741,1.06570035992647,100,"MSR1;RNF144B;NPFFR2;SGMS2;MMP14;CALCRL;ITGB8;KCNJ2;ATP2C1;ATP2A2;MXD1;CD70;TLR1;KIF1B;MET;DCBLD2;ATP2B1;PTGER4;CXCL8;CX3CL1;LPAR1;ABI1;ITGA5;HRH1;RAF1;INHBA;TNFSF9;IL4R;SLC7A1","Inflammatory Response","4c"
"HALLMARK_UV_RESPONSE_UP",0.426680244399185,0.580759221543336,0.0185442054727421,0.504274913065437,1.0352786707109,84,"HTR7;CHRNA5;ABCB1;MMP14;FEN1;NPTX2;TFRC;HSPA13;CDK2;H2AX;BCL2L11;NUP58;AGO2;RFC4;MARK2;CASP3;GLS;TCHH;NXF1","Uv Response Up","4c"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.426262626262626,0.580759221543336,0.0475332728011459,-0.42464539632821,-1.002254743928,43,"LGALS3;PNRC1;ETHE1;ECH1;CLU","Cholesterol Homeostasis","4c"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.45879647374473,0.607595330094372,0.0192759250511193,0.552152421988104,1.02274495619515,35,"TYK2;STAT1;CBL;CXCL3;FAS;PDGFC;STAT3;IL4R;STAM2;OSMR;IRF9","Il6 Jak Stat3 Signaling","4c"
"HALLMARK_NOTCH_SIGNALING",0.53915205082171,0.695222381322731,0.0180299567810725,0.593140216889969,0.987000462683208,18,"JAG1;NOTCH1;LFNG;NOTCH2;TCF7L2","Notch Signaling","4c"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.556757385438474,0.699515689397057,0.0150570593519133,0.475503904481674,0.959612154316896,70,"CDK1;MAPK1;PPP2R1B;EGFR;CLTC;CDK2;GSK3B;ACACA;PAK4;ITPR2;PDK1;TSC2;SLC2A1;MAP2K3;MAP3K7;RAF1;PIKFYVE;SFN;PIK3R3","Pi3k Akt Mtor Signaling","4c"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.583983748529883,0.70213578134468,0.013151878954769,0.449415691517177,0.957505223837094,135,"JAG1;SIK1;PANX1;DENND5A;SGK1;CD83;MXD1;RNF19B;AREG;BHLHE40;TNC;ETS2;GEM;FOSL2;RIGI;NR4A3;CXCL3;ATP2B1;SDC4;PTGER4;SPSB1;MAP2K3;B4GALT1;F2RL1;TNFAIP3;SMAD3;NFAT5;TNFAIP8;INHBA;TNFSF9","Tnfa Signaling via Nfkb","4c"
"HALLMARK_IL2_STAT5_SIGNALING",0.587501368063916,0.70213578134468,0.0134032094489379,0.45291539754755,0.952039556239768,111,"CDC6;DHRS3;ABCB1;NDRG1;LCLAT1;NT5E;ITGA6;DENND5A;CD83;IGF2R;MXD1;PRKCH;BHLHE40;IKZF2;ALCAM;AHNAK;PHTF2;PLEC;TTC39B;NCOA3;CASP3;LRRC8C;ENPP1;PLPP1;MAPKAPK2;HK2;HYCC2;SWAP70;PRNP;SPRY4","Il2 Stat5 Signaling","4c"
"HALLMARK_ANDROGEN_RESPONSE",0.612297582727059,0.714347179848236,0.0138128292185265,0.463426142406203,0.928538525961231,65,"CENPN;HMGCS1;NDRG1;ABHD2;SGK1;CDK6;HMGCR;DHCR24;ANKH;ELOVL5;UAP1;SLC38A2;SEC24D;SLC26A2;ACSL3","Androgen Response","4c"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.725429017160686,0.826651670717992,0.0450678193903269,-0.344655167421695,-0.899043690509329,77,"RPS14;EEF2;EIF4A1;ATF4;EXOSC5;YIF1A;NHP2;EIF4EBP1;SEC11A;EXOSC4;NPM1;SERP1","Unfolded Protein Response","4c"
"HALLMARK_MYOGENESIS",0.763272410791993,0.850007912018356,0.046545782323203,-0.338988156413113,-0.902557196686754,85,"TNNT1;MYL6B;TPM2;MB;GABARAPL2;OCEL1;CLU;ATP6AP1;SOD3;NQO1","Myogenesis","4c"
"HALLMARK_PEROXISOME",0.818606881668865,0.891371937817208,0.00983485276679136,0.401926067392096,0.791935199789287,56,"TOP2A;DHRS3;ABCB1","Peroxisome","4c"
"HALLMARK_APICAL_JUNCTION",0.856668143553389,0.91253780508948,0.00781090572910321,0.38109447951849,0.795260307301951,101,"EPB41L2;NECTIN1;SHROOM2;ITGB4;LAMC2;MPZL2;EGFR;GNAI1;VAV2;RASA1;FYB1;ADAM9;SIRPA;MAPK14;TAOK2;CDK8;CADM2;CX3CL1;B4GALT1;ITGA2;DLG1;COL17A1;AKT3","Apical Junction","4c"
"HALLMARK_PROTEIN_SECRETION",0.937631640533583,0.975102360308285,0.0071860105412771,0.352835572219187,0.708076206135045,66,"ANP32E;ATP1A1;MAPK1;EGFR;CLTC;IGF2R;AP1G1;SGMS1;ADAM10;SEC24D;KIF1B;AP3B1;DOP1A;GBF1","Protein Secretion","4c"
"HALLMARK_ANGIOGENESIS",0.955202312138728,0.975102360308285,0.0240671352767403,-0.346639717910213,-0.670026171099819,17,"S100A4;TIMP1","Angiogenesis","4c"
"HALLMARK_KRAS_SIGNALING_UP",0.999330282397589,0.999330282397589,0.00493596597972398,0.293621489597181,0.610016119662452,96,"ABCB1;MPZL2;ANGPTL4;LAPTM5;TSPAN13;ANO1;ADAM17;PLAT;AVL9;ANKH;STRN;DOCK2;CBL;PTBP2;DCBLD2;F2RL1;BTBD3;TNFAIP3;ITGA2;USP12","Kras Signaling Up","4c"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",1.08637528414532e-21,4.23686360816674e-20,1.20397524075264,0.845433424000881,2.47328906883061,91,"PARP14;CCL5;OASL;IFIT2;IFIT3;ISG15;RSAD2;RIGI;IFIT1;DDX60;ISG20;CXCL11;IFI44;HERC6;GBP4;SAMD9L;RTP4;IDO1;ZNFX1;IFIH1;DHX58;SAMHD1;SOD2;EPSTI1;CFB;OAS2;MX2;STAT2;IRF1;APOL6;JAK2;WARS1;CXCL10;FAS;USP18;TNFSF10;IL6;MX1;STAT1;PSMB9;XAF1;PSMB10;UBE2L6;SECTM1;IL15;TRIM26;B2M;TNFAIP3;PLA2G4A;IL15RA","Interferon Gamma Response","5"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",8.00267833067911e-16,1.56052227448243e-14,1.02766987054358,0.842264366889499,2.36433017254185,63,"PARP14;OASL;IFIT2;IFIT3;ISG15;RSAD2;DDX60;ISG20;CXCL11;IFI44;HERC6;GBP4;SAMD9L;RTP4;IFIH1;DHX58;EPSTI1;SAMD9;STAT2;IRF1;WARS1;CXCL10;USP18;OAS1;GBP2;MX1;PSMB9;TMEM140;UBE2L6;IL15;TRIM26;B2M;PARP9","Interferon Alpha Response","5"
"HALLMARK_MYC_TARGETS_V1",7.52251832494208e-11,9.77927382242471e-10,0.839088935621274,-0.571153500137922,-2.44758676509701,109,"RPL6;SLC25A3;NPM1;PABPC1;PABPC4;HDAC2;HSPD1;ABCE1;TXNL4A;PA2G4;SERBP1;CCT4;MRPS18B;ODC1;TCP1;HSPE1;AIMP2;CCT5;CCT2;PHB2;KPNB1;EIF3D;IMPDH2;NAP1L1;RAN;SET;SRM;CCT3;RANBP1;HSP90AB1;POLD2;IARS1;RPS6;MYC;SRSF7;HNRNPD;HPRT1;PSMA7;SRSF3;EIF4A1;HNRNPR;C1QBP;H2AZ1;NME1;SNRPD1;TRIM28;CYC1;PTGES3;EIF3J;PPM1G;EIF4H;GLO1;APEX1;GNL3;EIF3B;YWHAE;NDUFAB1;YWHAQ;SMARCC1;CDK4;EEF1B2;EIF2S2;TUFM;SYNCRIP;CTPS1","Myc Targets V1","5"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",9.00587269027252e-08,8.78072587301571e-07,0.704975715167238,0.734035469384051,2.06398493732309,64,"CCL5;IFIT2;RIGI;CXCL11;B4GALT5;IL7R;IFIH1;SOD2;IRF1;CXCL10;PLAUR;KYNU;IL6;KLF4;PTGER4;TNIP1;SDC4;CEBPB;TNFAIP3;IL15RA;ATF3","Tnfa Signaling via Nfkb","5"
"HALLMARK_INFLAMMATORY_RESPONSE",2.76313803631438e-06,2.15524766832522e-05,0.627256739718528,0.723091980672283,1.987435604157,54,"CCL5;CXCL11;IL7R;RTP4;IRF1;CXCL10;P2RX7;PLAUR;TNFSF10;IL6;PTGER4;IL1R1;IL15;IL15RA;CX3CL1;EREG;IRF7;TNFRSF1B;TNFAIP6;IL18R1","Inflammatory Response","5"
"HALLMARK_COMPLEMENT",7.01996919706071e-05,0.000456297997808946,0.538434096309916,0.699598341728384,1.88658176120146,47,"CCL5;ACTN2;CFB;IRF1;JAK2;PLAUR;KYNU;FYN;IL6;CTSS;PSMB9;ERAP2;CEBPB;TNFAIP3;PLA2G4A;COL4A2;CP;S100A9;ZFPM2;IRF7;SH2B3;SERPINA1;C1R;TFPI2;FN1;LGMN","Complement","5"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.00105991033799978,0.00590521474028449,0.45505986738723,0.765987161213179,1.80024931378222,22,"CXCL11;STAT2;IRF1;CXCL10;FAS;IL6;STAT1;IL1R1;CRLF2;IL15RA;MAP3K8;TNFRSF1B;IL18R1","Il6 Jak Stat3 Signaling","5"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.00137028460912123,0.00668013746946599,0.45505986738723,-0.531480781764767,-1.77990709271935,37,"SLC25A3;SLC25A6;ATP5PB;ATP5F1A;PHB2;GPX4;LRPPRC;CYCS;ACAT1;NDUFC2;NDUFS6;ATP5F1B;CYC1;NDUFB2;HADHA;NDUFAB1;SLC25A5;CS;LDHB;IDH2;ETFA;UQCRFS1;MDH2;ETFB;IMMT;PMPCA;HSPA9;ECI1;GRPEL1;AFG3L2;GOT2;SLC25A11;FH","Oxidative Phosphorylation","5"
"HALLMARK_APOPTOSIS",0.0065359477124183,0.028322440087146,0.202498775969141,0.622906152790693,1.65162895754845,42,"PMAIP1;ISG20;SOD2;IGFBP6;IRF1;FAS;TNFSF10;IL6","Apoptosis","5"
"HALLMARK_KRAS_SIGNALING_UP",0.0144984842493739,0.0565440885725583,0.137111915255226,0.619743905545767,1.59929894998034,36,"IL7R;CFB;SLPI;CXCL10;PLAUR;KLF4;ITGA2;CTSS;TNFAIP3;EREG;BIRC3;TNFRSF1B","Kras Signaling Up","5"
"HALLMARK_IL2_STAT5_SIGNALING",0.0314795383001049,0.111609272154917,0.0920996025791478,0.587130533248074,1.52193870918867,37,"GBP4;TNFRSF8;BATF3;CCND3;CXCL10;TNFSF10;NFKBIZ;XBP1;IFITM3;MAP3K8;MYO1E;TNFRSF1B;TTC39B;IL18R1","Il2 Stat5 Signaling","5"
"HALLMARK_MYC_TARGETS_V2",0.0423671822461332,0.137693342299933,0.12797030576243,-0.489925508345992,-1.4954546432199,26,"NPM1;HSPD1;PA2G4;HSPE1;AIMP2;SRM;MYC","Myc Targets V2","5"
"HALLMARK_DNA_REPAIR",0.0551575931232092,0.165472779369628,0.115547533922279,-0.455256692186538,-1.42706011642193,29,"IMPDH2;GPX4;DAD1;HPRT1;POLR2I;NME1;POLR2E;SSRP1;NME4;RFC3;TP53;ADA;SAC3D1;GTF2A2;NELFE;RFC4;PRIM1;DUT","Dna Repair","5"
"HALLMARK_UV_RESPONSE_UP",0.0773391022174148,0.21544464189137,0.0585987461758163,0.557613622803408,1.4110279684401,32,"SOD2;CCND3;IRF1;IL6;AQP3;HLA-F;ATF3","Uv Response Up","5"
"HALLMARK_MTORC1_SIGNALING",0.112131147540984,0.291540983606557,0.10954123067857,-0.325889029563482,-1.25121003137674,65,"CCT6A;TXNRD1;ME1;SLC7A11;HSPD1;ELOVL6;G6PD;ENO1;HSPE1;SCD;TOMM40;EGLN3;PHGDH;HPRT1;PSAT1","Mtorc1 Signaling","5"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.12927807486631,0.315115307486631,0.0441065180734917,0.517561068828317,1.32249803095158,34,"PMAIP1;JAK2;PRSS23;PODXL;KLF4;XBP1;AQP3","Estrogen Response Early","5"
"HALLMARK_ALLOGRAFT_REJECTION",0.154770944064794,0.33533704547372,0.0386577899933456,0.478277098220561,1.28012160193841,45,"CCL5;CCND3;JAK2;WARS1;FAS;GBP2;IL6;STAT1;CTSS;PSMB10;IL15;B2M","Allograft Rejection","5"
"HALLMARK_FATTY_ACID_METABOLISM",0.147994907702101,0.33533704547372,0.0653662929462658,-0.433008794502334,-1.27528963170462,23,"ME1;ODC1;MGLL;YWHAH;ADSL;H2AZ1;UROD;ALDH3A2;SMS;APEX1;HADH;RAP1GDS1","Fatty Acid Metabolism","5"
"HALLMARK_UV_RESPONSE_DN",0.201720093823299,0.41405703468993,0.0618825131623321,-0.365572798221305,-1.18991425903783,33,"MAP1B;MGLL;NRP1;CAV1;DLC1;CDON;MYC;SRI;CAP2","Uv Response Dn","5"
"HALLMARK_MYOGENESIS",0.253146853146853,0.47012987012987,0.030693954458091,0.485303135954273,1.19534729612727,28,"ACTN2;FGF2;DMD;AGL;COL4A2","Myogenesis","5"
"HALLMARK_ESTROGEN_RESPONSE_LATE",0.250914315569488,0.47012987012987,0.0295911743252406,0.455101262770387,1.18635839318688,38,"ISG20;JAK2;PRSS23;KLF4;XBP1;S100A9;SNX10;SERPINA1;TFPI2","Estrogen Response Late","5"
"HALLMARK_XENOBIOTIC_METABOLISM",0.415771090811392,0.705003153984534,0.0215517094121128,0.414171211217625,1.05289485806964,33,"CFB;FAS;KYNU;PSMB10;IL1R1;SMOX","Xenobiotic Metabolism","5"
"HALLMARK_ANDROGEN_RESPONSE",0.409074277350896,0.705003153984534,0.0406742665845581,-0.325551442342555,-1.03108738157406,30,"RAB4A;PA2G4;SCD;UBE2I;PMEPA1;AKAP12;SMS;TPD52;FADS1;SLC38A2;DBI;ACTN1","Androgen Response","5"
"HALLMARK_COAGULATION",0.449487763232783,0.730417615253273,0.0212331669066452,0.422251605140321,1.02489460820239,26,"CFB;PRSS23;FYN;ITGA2;SERPINA1;C1R;TFPI2;FN1;LGMN","Coagulation","5"
"HALLMARK_HYPOXIA",0.504682358896482,0.787304479878512,0.0177157251566562,0.365785361963773,0.97903442432184,45,"ISG20;PLAUR;IL6;SDC4;TNFAIP3;CITED2;CP;ATF3;PDK3;NR3C1","Hypoxia","5"
"HALLMARK_G2M_CHECKPOINT",0.557471264367816,0.836206896551724,0.0639357739676871,-0.225597365242997,-0.966761343975267,109,"HSPA8;KIF5B;ODC1;ILF3;KPNB1;NCL;MYC;JPT1;HNRNPD;DKC1;H2AZ1;SNRPD1;SRSF10;CUL3;HMGN2;SMARCC1;CDK4;H2AZ2;SYNCRIP;DTYMK;CENPF;SRSF1;SRSF2;FANCC;HMGA1;MCM3;HNRNPU;CTCF;SMC1A;TFDP1;NSD2;SLC38A1;CDKN3;NOLC1;EFNA5;LMNB1;SLC7A1;KIF23;RAD21;UBE2S;BARD1;LBR;SQLE;SMC4;PBK;PLK4;CCNB2;CBX1;KIF22;KIF2C;GINS2;TMPO;MCM6;KIF15;CKS1B;MAD2L1;BUB3;E2F1;PRC1;UBE2C;TTK;CENPA;CENPE;STMN1;CCNA2;MCM5;CDC20;RBL1;MYBL2;H2AX;KMT5A;CKS2;DBF4;TOP2A;KNL1;POLQ;STIL;KPNA2;DDX39A;HMMR;BIRC5;TACC3;PLK1;TROAP;CDC6;NASP;FBXO5","G2m Checkpoint","5"
"HALLMARK_HEME_METABOLISM",0.5966472303207,0.85898383504838,0.0173336322937549,0.380299315582083,0.901858963990652,23,"CCND3;RBM38;AQP3;SMOX;OPTN;NR3C1","Heme Metabolism","5"
"HALLMARK_SPERMATOGENESIS",0.62259686483289,0.85898383504838,0.0279442708162076,-0.315199509912488,-0.895948063421471,20,"LPIN1;PEBP1;TALDO1;MLF1;PRKAR2A;RFC4;VDAC3;CDKN3;CCNB2;KIF2C;NCAPH;TTK;RPL39L;DBF4;TOPBP1","Spermatogenesis","5"
"HALLMARK_P53_PATHWAY",0.652168234064786,0.85898383504838,0.0144489671576243,0.335112933789339,0.873572706096937,38,"CCND3;KRT17;FAS;KLF4","P53 Pathway","5"
"HALLMARK_ADIPOGENESIS",0.71411578112609,0.85898383504838,0.0307874726068993,-0.259914418124789,-0.853222259845991,34,"ME1;ELOVL6;CMBL;MGLL;TKT;SAMM50;GPX4;ITSN1;CAVIN1;GBE1;CYC1;NDUFAB1;HADH;SLC1A5;CS;MTCH2;MDH2;ETFB;IMMT;MYLK;TALDO1;COL15A1;GADD45A;GRPEL1","Adipogenesis","5"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.698574821852732,0.85898383504838,0.012073009049184,0.30250343358124,0.849160932635617,63,"FGF2;FAS;PLAUR;IL6;ITGA2;IL15;SDC4;TNFAIP3;COL4A2;COL4A1;SNTB1;TFPI2;FN1","Epithelial Mesenchymal Transition","5"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.734655688622755,0.85898383504838,0.0291966379375075,-0.261562163786782,-0.838912369516713,31,"NPM1;KIF5B;EEF2;IARS1;LSM4;DKC1;PSAT1;EIF4A1;EIF4EBP1;TARS1","Unfolded Protein Response","5"
"HALLMARK_APICAL_JUNCTION",0.720054570259209,0.85898383504838,0.0136476706209055,0.322285414529933,0.810175886057656,31,"ACTN2;CD276;ITGA2;CX3CL1;PIK3R3","Apical Junction","5"
"HALLMARK_PEROXISOME",0.748857702349869,0.85898383504838,0.0156677706787081,0.367524847048173,0.797623348922147,15,"SOD2;ACSL4","Peroxisome","5"
"HALLMARK_GLYCOLYSIS",0.869491080797482,0.96886149003148,0.0102896317820524,0.263958654615274,0.684224156870089,37,"ISG20","Glycolysis","5"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.909313725490196,0.985089869281046,0.0119389271219437,0.27635362053661,0.631007869170004,19,"STAT2","Pi3k Akt Mtor Signaling","5"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.959801334781934,0.998707453683757,0.01133463601454,0.233934911322466,0.528252237706238,18,"PLAUR;ATF3;PDK3;LGMN;PLSCR1;PNRC1","Cholesterol Homeostasis","5"
"HALLMARK_E2F_TARGETS",0.998707453683757,0.998707453683757,0.00404531592465284,0.168040638521929,0.505604342673705,124,"RFC1;CHEK2","E2f Targets","5"
"HALLMARK_MITOTIC_SPINDLE",0.995943204868154,0.998707453683757,0.00642213210616005,0.171912332095308,0.481632863430181,62,"RFC1","Mitotic Spindle","5"
"HALLMARK_E2F_TARGETS",1.88643953035705e-60,8.48897788660673e-59,2.02999549502924,0.809798442694002,2.2057461362991,189,"SHMT1;LYAR;POP7;PCNA;MCM3;BRCA1;HELLS;ATAD2;MCM4;ORC6;BRCA2;MMS22L;MCM5;MCM7;MCM6;RFC3;NASP;DNMT1;TK1;RRM2;SLBP;POLD3;MYBL2;LIG1;RFC2;CHEK1;ASF1B;USP1;H2AZ1;DEK;MELK;RANBP1;DCTPP1;DIAPH3;PRKDC;GINS1;STMN1;MSH2;PRIM2;LMNB1;BARD1;RAD51AP1;POLA2;MCM2;POLE;CENPM;PSMC3IP;DUT;MAD2L1;UBE2T;RPA3;TMPO;EXOSC8;UNG;SMC1A;NME1;EZH2;SNRPB;CSE1L;NOLC1;TRIP13;NOP56;RPA2;PAICS;RAN;PA2G4;CKS1B;GINS4;TCF19;CTPS1;DSCC1;RAD1;SMC3;TIMELESS;NUP107;HMGB2;TIPIN;KIF22;POLD1;CCNE1;E2F8;POLD2;CIT;CDC25A;CDK1;DONSON;RNASEH2A;BUB1B;TACC3;PLK4;SPC25;KIF18B;MKI67;GINS3;SPC24;CDC20;CDCA8;TOP2A;CENPE;DEPDC1;BIRC5;RAD51C;SUV39H1;UBR7;SMC4;KIF4A;RPA1;DCLRE1B;HMGA1;NUP205;HNRNPD;SSRP1;EIF2S1;MRE11;CDK4;XRCC6;RFC1;IPO7;CDKN3;RBBP7;PNN;KPNA2;H2AX;XPO1;PSIP1;POLE4;TUBG1;CKS2;SYNCRIP;CBX5;NUP153;DDX39A;ILF3;SRSF2;PRPS1;CNOT9;PDS5B;JPT1;TUBB;RACGAP1;MTHFD2;SMC6;UBE2S;AK2;KIF2C;ANP32E;ESPL1;TRA2B;DCK;RAD21;GSPT1;MLH1;CCNB2;SPAG5;WDR90","E2f Targets","6"
"HALLMARK_G2M_CHECKPOINT",2.12374169933303e-35,4.77841882349931e-34,1.54987806027287,0.736361975130512,2.00111589336921,178,"NCL;MCM3;CDC6;GINS2;ORC6;CHAF1A;BRCA2;MCM5;MCM6;NASP;E2F1;MYBL2;RBL1;CHEK1;POLQ;H2AZ1;STMN1;PRIM2;LMNB1;BARD1;POLA2;CDC45;MCM2;NSD2;EXO1;POLE;MAD2L1;CASP8AP2;TFDP1;TMPO;DTYMK;SMC1A;EZH2;SMC2;NOLC1;RPA2;KPNB1;CKS1B;SNRPD1;DKC1;CDC7;STIL;PBK;KIF22;RAD54L;KIF15;KIF20B;DBF4;PRC1;CDC25A;CDK1;TACC3;PLK4;TTK;NUSAP1;KNL1;MKI67;KIF23;TPX2;E2F2;CDC20;BUB1;TRAIP;CENPF;UBE2C;TOP2A;CENPE;BIRC5;CCNA2;E2F3;FANCC;SUV39H1;SMC4;KIF4A;HSPA8;FBXO5;HMGA1;HMGN2;HNRNPD;KIF11;SLC7A1;CDK4;CDKN3;KPNA2;H2AX;XPO1;CKS2;SYNCRIP;NDC80;SRSF10;DDX39A;ILF3;SRSF2;H2AZ2;PDS5B;JPT1;TROAP;AMD1;RACGAP1;UBE2S;KIF2C;ESPL1;TRA2B;SLC38A1;WRN;RAD21;CCNF;GSPT1;SMARCC1;CCNB2;AURKB;HNRNPU;UCK2;CCND1;BUB3","G2m Checkpoint","6"
"HALLMARK_MYC_TARGETS_V1",2.10140725795732e-30,3.15211088693598e-29,1.43181244608859,0.695995575117619,1.89885043416791,200,"FBL;C1QBP;PCNA;MCM4;TYMS;MCM5;MCM7;MCM6;RRM1;RFC4;USP1;H2AZ1;DEK;RANBP1;CDC45;MCM2;DUT;MAD2L1;TFDP1;NME1;PPM1G;NOLC1;SRM;NOP56;RAN;PA2G4;KPNB1;SNRPD1;POLE3;CCT5;CTPS1;HSPD1;HPRT1;POLD2;CDK2;CDC20;CCNA2;ABCE1;SERBP1;NHP2;DDX21;EEF1B2;GLO1;SNRPD3;PTGES3;HNRNPD;HSPE1;EIF2S1;SRSF7;SNRPG;SRPK1;EIF2S2;UBA2;SSBP1;PSMA7;CDK4;IARS1;COX5A;PSMD14;XRCC6;SET;PHB1;GNL3;CCT2;CBX3;KPNA2;U2AF1;TCP1;XPO1;GOT2;LSM7;SYNCRIP;HNRNPA2B1;CCT3;CYC1;VDAC1;ILF2;NOP16;SRSF2;IMPDH2;CCT4;TXNL4A;RNPS1;RPS6;CAD;PSMD1;TUFM;EIF3J;EIF1AX;PRPS2;ERH;SNRPA1;HSP90AB1;SLC25A3;DHX15;EPRS1;RPS10;SRSF3;SNRPD2;NPM1;PSMA2;HDAC2;TRA2B;RPL14;PSMB3;LSM2;PPIA;PSMD7;EIF3B;GSPT1;SMARCC1;SSB;HNRNPR;PHB2;CCT7;PSMA4;AIMP2;HNRNPA3;HDGF;NDUFAB1;HNRNPU;RPS2;PRDX3;CLNS1A;BUB3;VBP1;ACP1;PSMB2;APEX1;XPOT;UBE2L3;RPS3;NAP1L1;ODC1;SF3B3;PSMA1;RPL6;CNBP;STARD7;RUVBL2;RRP9;PSMD8;SRSF1;G3BP1;PABPC4;NCBP1","Myc Targets V1","6"
"HALLMARK_MTORC1_SIGNALING",2.94796624809595e-08,3.31646202910795e-07,0.73376198835648,0.560644218893848,1.51548252806609,153,"MCM4;RRM2;DHFR;TMEM97;MCM2;UNG;TOMM40;PNP;CCT6A;GMPS;HSPD1;HPRT1;CDC25A;BUB1;EEF1E1;UCHL5;CACYBP;ATP5MC1;RPA1;NUP205;PSMG1;HSPE1;EIF2S2;PSMD14;SDF2L1;EBP;ARPC5L;TUBG1;SLC1A5;IMMT;STIP1;PSAT1;GLA;DDX39A;HSPA9;PDAP1;DHCR24;PSMA3;ENO1;POLR3G;PRDX1;EPRS1;PPA1;TPI1;MTHFD2;FADS1;HMBS;ACACA;TUBA4A;PPIA;CCNF;ACLY;PSMA4;ELOVL6;GPI;SHMT2;SEC11A;PHGDH;PSMB5;PSME3;PNO1;SLC37A4;TFRC;PITPNB;RRP9;SRD5A1;HSPA4;ABCF2;PSMD12;SLC7A5;CYP51A1","Mtorc1 Signaling","6"
"HALLMARK_MITOTIC_SPINDLE",1.71981950968647e-06,1.54783755871782e-05,0.643551836150722,0.546533431724273,1.47268586476314,142,"SAC3D1;BRCA2;KNTC1;LMNB1;SMC1A;ANLN;SMC3;KIF22;SASS6;KIF15;KIF20B;PRC1;CDK1;TTK;ECT2;NUSAP1;CEP72;KIF23;TPX2;BUB1;CENPF;TOP2A;CENPE;BIRC5;SMC4;KIF4A;FBXO5;KIF11;RFC1;LRPPRC;NDC80;TUBGCP5;CEP192;RACGAP1;KIF2C;TBCD;ESPL1;TUBA4A;CCNB2;EZR;PCNT;CEP57;CKAP5;NET1;EPB41L2;TUBGCP3;GEMIN4;CDK5RAP2;FSCN1;KATNB1;CDC42EP1;INCENP;YWHAE;CEP131;ARHGDIA;ACTN4;ALMS1;FLNA;NIN;STAU1;CNTRL","Mitotic Spindle","6"
"HALLMARK_MYC_TARGETS_V2",4.87453603643776e-06,3.65590202732832e-05,0.610526878385931,0.63089832620477,1.62769606516268,55,"MCM4;MCM5;DCTPP1;TMEM97;UNG;NOLC1;SRM;NOP56;PA2G4;TCOF1;HSPD1;PLK4;MRTO4;HSPE1;CDK4;PHB1;GNL3;CBX3;NOP16;PPRC1;WDR43;MYBBP1A;NPM1;SLC19A1;IMP4;AIMP2;EXOSC5;LAS1L;NIP7;RRP9;FARSA;DDX18;DUSP2;UTP20;PUS1;RABEPK;GRWD1;PRMT3;WDR74;TBRG4;NDUFAF4;MPHOSPH10;PPAN;BYSL","Myc Targets V2","6"
